date,category,company,headline,sentence,content_url,image_url
20200828,IT과학,전자신문,웨이브 SF8 이어 두 번째 오리지널 SF 앨리스 공개,웨이브가 SF8 에 이어 두 번째 오리지널 공상과학 SF 시리즈를 공개한다. 콘텐츠웨이브는 28일 오후 10시 김희선·주원 주연 SBS 앨리스 를 온라인동영상서비스 OTT 독점 공개한다. SBS와 동시 방영되는 웨이브 오리지널 앨리스는 시간 여행이라는 특별 소재를 활용한 휴먼SF물이다. 죽음으로 영원한 이별을 하게 된 남녀가 시간과 차원 한계를 넘어 다시 만나게 되면서 벌어지는 이야기를 그린다. 2050년대 상상 속 미래 1990년대 과거 모습을 모두 만날 수 있다. 웨이브는 앞서 지난달 한국판 SF 앤솔러지 시리즈를 표방한 SF8을 오리지널 콘텐츠로 독점 선공개했다. SF8은 누적 시청자 수 70만명을 기록했다. 황인화 콘텐츠웨이브 콘텐츠사업팀장은 “앨리스 이후에도 코믹좀비물 좀비탐정 서스펜스 멜로 거짓말의 거짓말 등 다양한 장르 작품이 오리지널 콘텐츠로 공개될 예정”이라고 말했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=030&aid=0002900123,https://imgnews.pstatic.net/image/030/2020/08/28/0002900123_001_20200828133407491.jpg?type=w647
20200828,IT과학,헤럴드경제,단독 “이용자 100만트래픽 1%” 넷플 갑질방지 윤곽…‘무임승차’ 철퇴 IT선빵,“망과부하” 책임 의무 넷플릭스 적용…왓챠는 제외 법 적용 대상 세부 기준 마련…9월 초 입법 예고 헤럴드경제 박세정 기자 콘텐츠사업자 CP 에 망 품질 유지 의무를 지게 한 이른바 ‘넷플릭스 갑질 방지법’의 세부 시행령이 윤곽을 드러냈다. 통신 3사 전체 트래픽의 1% 이상을 차지하고 이용자 수가 100만명을 넘는 CP가 적용 대상이다. 개정안 발의의 첫 발단이 됐던 넷플릭스 역시 해당 법의 적용을 받게 될 것으로 보인다. 9월 초 입법예고 시행령 초안 핵심은 복수의 통신업계·인터넷업계 관계자에 따르면 전기통신사업법 개정안 시행령에 법의 적용을 받는 대상의 세부 기준이 마련됐다. 대상은 ▷이용자 수 100만명 이상을 보유하고 ▷트래픽이 통신 3사 전체 트래픽의 1%를 넘는 CP다. 두 가지 조건을 모두 충족하는 CP가 법 적용 대상이 된다. 예를 들어 한 달간 통신 3사의 전체 트래픽이 ‘100’이었을 때 트래픽 비중이 1%를 넘고 보유한 이용자 수가 100만명을 넘는 CP면 적용 대상이 되는 식이다. 앞서 정부와 국회는 과도한 트래픽을 유발하면서도 제대로 된 망 비용을 지불하지 않는 넷플릭스 등의 ‘무임승차’를 방지하기 위해 전기통신사업법 개정안을 발의 이를 통과시켰다. 개정안의 내용은 CP에도 망 품질 유지 의무를 지게 하는 것이다. 이는 CP가 통신사 ISP 에 정당한 망 이용료를 지불하게 하는 근거가 될 수 있다는 점에서 주목받았다. 넷플릭스 등 적용 대상 될 듯…왓챠는 제외 시행령이 초안대로 최종 확정되면 넷플릭스는 법 적용의 대상이 될 것으로 보인다. 지난 6월 말 기준 넷플릭스의 국내 이용자 수는 466만명이다. ‘웨이브’ 271만명 ‘티빙’ 138만명 수준이다. 43만명에 그치는 국내 스타트업 ‘왓챠’는 이용자 수가 충족되지 않아 트래픽과 상관없이 적용 대상에서 제외된다. 트래픽 1%는 기간에 따라 통신 3사의 전체 트래픽이 유동적이나 ‘넷플릭스’는 트래픽 증가 추세를 볼 때 이 역시 해당될 것으로 예상된다. 일례로 넷플릭스와 망 이용료를 놓고 법적 소송 중인 SK브로드밴드의 경우 지난 3월 넷플릭스의 트래픽이 지난해 12월 대비 2.3배 증가하는 등 관련 트래픽이 급증하고 있다. 한편 과학기술정보통신부는 최근 이 같은 시행령 내용을 통신·인터넷업계에 알리고 관련 의견을 수렴했다. 다음달 초 정식 입법 예고할 방침이다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=016&aid=0001718012,https://imgnews.pstatic.net/image/016/2020/08/28/20200828000465_0_20200828135606679.jpg?type=w647
20200828,IT과학,ZDNet Korea,교보생명 AI로 찾아낸 보험사기 檢 고발,보험사기 예측 시스템 K FDS 첫 성과 지디넷코리아 차재서 기자 교보생명이 인공지능 AI 으로 포착한 보험금 부당청구 케이스를 검찰에 넘긴 것으로 확인됐다. 지능화 되는 사기 수법에 대응하고자 자체 개발한 보험사기 예측 시스템 K FDS 의 첫 번째 성과다. 28일 교보생명은 최근 보험사기 예측 시스템 K FDS 로 적발한 의심 사례 중 사실 관계가 확인된 일부를 추려 검찰에 고발했다고 밝혔다. 교보생명은 2018년 7월부터 K FDS 를 시범운영하며 205건 총 23억원 규모 의 보험사기 의심 건을 찾아 부당보험금 지급을 막은 바 있다. 다만 회사 측이 그 중 몇 건을 고발했는지는 확인되지 않았다. 교보생명 관계자는 소비자의 개인정보를 보호해야 하는 만큼 구체적인 내용을 공개하긴 어렵다 면서도 앞서 파악한 다른 케이스 역시 검토를 끝내는 대로 같은 조치를 취할 계획 이라고 설명했다. 이 같은 움직임은 회사 차원에서 전략적으로 구축한 인공지능 시스템이 자연스럽게 현장에 녹아들고 있다는 의미로 풀이된다. 교보생명이 지난 5월 정식 오픈한 K FDS 는 보험사기 특징을 학습하고 이와 비슷한 행동을 보이는 대상을 찾아내는 내부 시스템이다. 조사자의 직관이나 경험에 의존하는 기존 방식으로는 지능화하는 보험사기에 효율적으로 대응하기 어렵다는 문제의식에서 출발했다. 궁극적으로는 선량한 소비자를 보호한다는 데 그 목적이 있다. K FDS 는 보험 계약과 사고 정보 등 데이터로부터 사기 의심사례 발생이 빈번한 질병과 상해군을 자동으로 그룹핑한 뒤 소비자가 보험금을 청구하면 패턴을 분석해 사기 여부를 판단한다. 공모 의심자를 자동으로 찾아내고 병원·보험모집인과의 연관성을 분석하는 등 조직화된 보험사기에도 대응할 수 있다. 특히 이 시스템은 교보생명 보험사기특별조사팀 SIU부 의 노력으로 만들어낸 금융권 내 모범사례이기도 하다. 무엇보다 SIU 소속 직원이 기획부터 개발에 이르는 전 과정을 주도했을 뿐 아니라 유지보수까지도 맡아본다는 데 높은 점수를 받고 있다. 또 시스템은 시범운영 과정에서 99%에 달하는 사기 예측 적중률을 보였고 지금은 새로운 유형의 사기가 발생해도 즉각 대응 가능한 수준까지 발전한 상태다. 이는 4차 산업혁명 시대를 맞아 다양한 시도를 이어가는 보험업계에도 긍정적인 자극이 될 것으로 보인다. 사실 올 들어 보험 서비스에 인공지능 시스템을 도입하는 사례가 늘어나고는 있지만 그 영역은 상담이나 상품 추천 등 비교적 단순한 업무에 국한된 실정이다. 보험금 지급 심사에 인공지능을 활용하는 곳도 무척 드물다. 교보생명은 해당 시스템을 지속적으로 고도화한다는 방침이다. 단기적으로는 보험사기 관련 법원 판결문 개인정보 제외 을 모아 자동으로 인식·분류토록 함으로써 더 많은 케이스를 학습시킬 계획인 것으로 알려졌다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=092&aid=0002197674,https://imgnews.pstatic.net/image/092/2020/08/28/0002197674_001_20200828133514113.jpg?type=w647
20200828,IT과학,한겨레,풍력터빈 날개의 검은색 페인트가 새를 구했다,세상을 바꾸는 생각 풍력터빈 날개에 조류 충돌 사고 잇따라 검은색 페인트 칠하니 사망률 70% 감소 조류 충돌을 막기 위해 회전 날개 3개 중 1개에 검은색 페인트를 칠했다. 시끄러운 그것들 풍력발전기 이 새를 죽인다. 새의 무덤을 보고 싶나 풍차 아래로 가보라. 당신이 지금까지 본 것보다 더 많은 새를 보게 될 것이다. 화석연료에 의한 기후변화를 부정하는 도널드 트럼프 대통령이 2019년 12월10일 펜실베이니아에서 열린 집회에서 재생에너지 옹호론을 비판하며 한 말이다. 실제로 조류 충돌은 풍력발전기의 약점으로 통한다. 미국에서만 한 해 수십만 마리가 풍력 터빈에 희생되는 것으로 추정된다. 그런데 이를 단번에 해결할 수 있는 방책이 제시됐다. 방법도 아주 간단하다. 풍력 터빈의 날개 세 개 중 한 개에 검은색 페인트를 칠하는 것이다. 노르웨이 과학자들이 수년간 노르웨이 서부 해안지대의 육상 풍력발전단지에서 시험한 결과 흰색인 풍력 터빈 날개를 검은색으로 칠한 뒤 조류 사망률이 70% 줄어들었다. 공개학술지 생태와 진화 Ecology and Evolution 7월26일치에 실린 논문에 따르면 연구진은 우선 2006년부터 2013년까지 스멜라군도에 설치된 높이 70미터 날개 길이 40미터에 이르는 풍력터빈 68기에서 새가 얼마나 희생됐는지 조사했다. 연구진은 2013년 이 가운데 4기를 골라 각 터빈의 회전날개 3개 중 1개를 검정색으로 칠한 뒤 3년 반 동안 다시 지켜봤다. 연구진은 비교를 위해 페인트칠을 하지 않은 인근 4기 터빈에서의 조류 사체 수 변화도 살펴봤다. 그 결과 페인트칠을 하지 않은 터빈에선 조류 사체가 7마리에서 18마리로 늘어난 반면 페인트칠한 터빈에선 사체 수가 11마리에서 6마리로 줄었다. 스멜라 풍력단지 전경. 위키미디어 코먼스 터빈 날개 윤곽선 뚜렷해져 충돌 막아 연구진은 종합 분석 결과 페인트칠이 조류 사망률을 70% 줄인 것으로 나타났다고 밝혔다. 특히 실험 전 6마리나 희생됐던 흰꼬리독수리는 페인트칠을 하고 난 뒤에는 한 마리도 부딪혀 죽지 않았다. 새의 희생 숫자는 계절별로 조금 차이를 보였다. 봄과 가을보다는 여름에 새의 희생이 집중되는 경향을 보였다. 노르웨이 자연연구소의 선임연구원으로 이번 연구를 이끈 로엘 마위 Roel May 박사는 “터빈 날개는 최고 시속 150마일까지 빠르게 회전하는데 그렇게 되면 날개 윤곽선이 잘 보이지 않는 모션 스미어 motion smear 현상이 나타난다 며 세 개의 회전날개 중 한 개를 검은색으로 칠한 이유는 모션 스미어 효과를 줄여 날개가 더 잘 보이게 하려는 것 이라고 설명했다. 새를 보호하는 방법은 이것 말고도 여러가지를 생각할 수 있다. 무엇보다 새가 주로 지나다는 길을 피해 발전기를 설치하는 방법이 있다. 새가 지나가는 동안엔 발전기 가동을 중단할 수도 있다. 새를 감지하면 자동적으로 발전기가 멈춰서도록 하는 기술을 채택할 수도 있다. 물론 가장 좋은 방법은 새가 없는 곳에 설치하는 것이다. 그러나 연구진은 시험 규모가 작긴 하지만 페인트칠도 특히 효과적으로 보인다고 밝혔다. 풍력 발전기가 새를 희생시키는 주범은 아니다. 미국의 경우 고양이나 고층건물 자동차에 희생되는 새보다 훨씬 적다. 2015년 한 학술지 Annual Review of Ecology Evolution and Systematic 에 발표된 연구 결과에 따르면 새의 넘버원 킬러는 고양이다. 매년 24억마리가 고양이한테 희생된다고 한다. 이어 고층건물이 2위로 6억마리 자동차가 2억마리다. 풍력 발전기는 전력선 충돌이나 감전사 통신탑 충돌보다도 훨씬 뒤처지는 50만마리 정도로 추정됐다. 그렇긴 해도 페인트칠 하나만으로 한 해 수십만마리의 새를 구할 수 있다면 망설일 이유가 없다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=028&aid=0002510594,https://imgnews.pstatic.net/image/028/2020/08/28/0002510594_001_20200828133408164.jpg?type=w647
20200828,IT과학,매일경제,이제 김치 양념 자동으로 넣는다 세계김치연구소 자동화 장치 개발,김치 양념 속 넣기 자동화 장치 시연회 사진 제공 세계김치연구소 세계김치연구소가 김치 양념 속 넣기 자동화 장치를 개발해 상용화에 나선다. 28일 세계김치연구소는 지난 2017년 개발한 김치 양념 속 넣기 자동화 장치 본격 상용화에 성공했다고 밝혔다. 김치 제조공정은 절임·세척·양념혼합·포장 등 인력과 시간이 소요된다. 그 중 배춧잎을 한 장씩 벌려서 양념하는 포기김치 양념 혼합과정이 가장 많은 인력이 투입되는 것으로 알려져있다. 기존 개발된 양념 혼합장치는 단순 버무림 기능이었지만 이 기술은 양념혼합장치에서 경사회전식 혼합조 내부로 일정한 점도의 양념이 지속적으로 공급돼 포기김치 속을 넣을 수 있다. 김치 10톤 생산시 양념 혼합 공정에 필요한 인력이 평균 16명이지만 이 장치를 도입하면 필요인력이 3 4명 수준으로 줄어든다는 게 세계김치연구소의 설명이다. 자동화 장치를 사용할 경우 시간당 김치 생산량은 2500kg으로 기존 수작업 280kg 대비 9배 가까이 생산성이 높아졌다. 세계김치연구소는 김치산업 종사장은 대부분 50 70대로 고령화에 따른 인력난이 심각한 상황 이라며 김치산업의 인력난을 해소하는 데 도움이 될 것 이라고 밝혔다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=009&aid=0004644334,https://imgnews.pstatic.net/image/009/2020/08/28/0004644334_001_20200828133205319.jpg?type=w647
20200828,IT과학,뉴시스,삼성전자 英 소비자가 선호하는 차기 스마트폰 브랜드 1위,카운터포인트 조사…아이폰 유저 70% 톱3에 삼성 꼽아 서울 뉴시스 고은결 기자 삼성전자가 영국 소비자들이 다음에 가장 사고싶은 스마트폰의 브랜드라는 조사 결과가 나왔다. 28일 시장조사업체 카운터포인트리서치의 최신 보고서에 따르면 영국 소비자들이 다음에 스마트폰을 구매할 때 가장 선호하는 브랜드는 삼성전자였다. 응답자 중 82%가 삼성전자를 선호하는 브랜드로 꼽았고 이어 애플 59% 화웨이 41% 구글 40% 소니 33% 모토로라 14% 원플러스 10% 순으로 조사됐다. 또한 현재 아이폰 사용자의 70%가 다음 스마트폰 구매 시 고려하는 상위 3개 업체 중 삼성전자를 포함시켰다. 반면 삼성전자 사용자는 50%만 다음 구매에서 아이폰을 고려하고 있다고 응답했다. 파벨 나이야 Pavel Naiya 카운터포인트 연구원은 삼성전자는 지속적인 프로모션과 재고 관리로 시장의 선두를 유지하고 있고 아이폰 구매자의 경우 첫 5G 제품의 출시를 기다리는 것으로 보인다 고 분석했다. 이어 애플 사용자들은 삼성 사용자에 비해 카메라 후면 카메라가 중요하다고 응답했는데 이는 애플이 지속적으로 카메라에 초점을 맞춰 광고를 해왔기 때문 이라며 응답자들은 스마트폰 구매 시 배터리 수명 가격 제품 완성도를 가장 중요시하는 것으로 조사됐다 고 설명했다. 한편 응답자의 86%가 코로나19 확산에 대한 우려를 보였다. 이들 중 37%는 다음 스마트폰 구매가 늦춰질 수 있다고 응답했다. 다만 학생 응답자 중 75%는 코로나19와 상관없이 계획대로 구매할 것이라 응답했다. 영국 스마트폰 시장에서는 통신사가 운영하는 매장에서 구매하는 비중이 가장 높았고 이어 대형 매장과 브랜드 매장 순인 것으로 조사됐다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=003&aid=0010046078,https://imgnews.pstatic.net/image/003/2020/08/28/NISI20200828_0000590240_web_20200828111133_20200828133205360.jpg?type=w647
20200828,IT과학,ZDNet Korea,한화생명 용인 연수원 코로나19 생활치료센터로 제공,라이프파크 9월 중 치료센터로 가동 지디넷코리아 차재서 기자 한화생명이 200개 객실을 보유한 라이프파크 연수원을 코로나19 경증 환자 생활치료센터로 다시 제공한다고 28일 밝혔다. 이는 코로나19 재확산으로 수도권 지역 병상이 부족해진 것을 감안한 조치라는 게 회사 측 설명이다. 라이프파크는 경기도 용인시에 위치해 있다. 정부 당국 지자체간 협의와 준비과정을 거쳐 9월 중 생활치료센터로 가동될 예정이다. 사진 한화생명 한화생명이 연수시설을 생활치료센터를 제공한 것은 이번이 두 번째다. 라이프파크 연수원은 지난 3월19일부터 4월30일까지 40여 일간 경기도 1호 생활치료센터로 지정돼 환자의 치료와 회복을 도운 바 있다. 한화생명 관계자는 최근 급증한 코로나 환자의 병상이 부족하다는 점을 감안해 라이프파크를 다시 제공하기로 했다 며 일상으로 복귀하기 위한 환자의 ‘희망센터’로서 역할과 국가적 위기 극복에 조금이나마 도움이 되기를 바란다 고 말했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=092&aid=0002197673,https://imgnews.pstatic.net/image/092/2020/08/28/0002197673_001_20200828133014135.jpg?type=w647
20200828,IT과학,한겨레,풍력터빈 날개에 검은색 페인트 칠하니…새 사망률 70% 감소,세상을 바꾸는 생각 풍력터빈 날개에 조류 충돌 사고 잇따라 시끄러운 그것들 풍력발전기 이 새를 죽인다. 새의 무덤을 보고 싶나 풍차 아래로 가보라. 당신이 지금까지 본 것보다 더 많은 새를 보게 될 것이다. 화석연료에 의한 기후변화를 부정하는 도널드 트럼프 대통령이 2019년 12월10일 펜실베이니아에서 열린 집회에서 재생에너지 옹호론을 비판하며 한 말이다. 실제로 조류 충돌은 풍력발전기의 약점으로 통한다. 미국에서만 한 해 수십만 마리가 풍력 터빈에 희생되는 것으로 추정된다. 그런데 이를 단번에 해결할 수 있는 방책이 제시됐다. 방법도 아주 간단하다. 풍력 터빈의 날개 세 개 중 한 개에 검은색 페인트를 칠하는 것이다. 노르웨이 과학자들이 수년간 노르웨이 서부 해안지대의 육상 풍력발전단지에서 시험한 결과 흰색인 풍력 터빈 날개를 검은색으로 칠한 뒤 조류 사망률이 70% 줄어들었다. 공개학술지 생태와 진화 Ecology and Evolution 7월26일치에 실린 논문에 따르면 연구진은 우선 2006년부터 2013년까지 스멜라군도에 설치된 높이 70미터 날개 길이 40미터에 이르는 풍력터빈 68기에서 새가 얼마나 희생됐는지 조사했다. 연구진은 2013년 이 가운데 4기를 골라 각 터빈의 회전날개 3개 중 1개를 검정색으로 칠한 뒤 3년 반 동안 다시 지켜봤다. 연구진은 비교를 위해 페인트칠을 하지 않은 인근 4기 터빈에서의 조류 사체 수 변화도 살펴봤다. 그 결과 페인트칠을 하지 않은 터빈에선 조류 사체가 7마리에서 18마리로 늘어난 반면 페인트칠한 터빈에선 사체 수가 11마리에서 6마리로 줄었다. 터빈 날개 윤곽선 뚜렷해져 충돌 막아 연구진은 종합 분석 결과 페인트칠이 조류 사망률을 70% 줄인 것으로 나타났다고 밝혔다. 특히 실험 전 6마리나 희생됐던 흰꼬리독수리는 페인트칠을 하고 난 뒤에는 한 마리도 부딪혀 죽지 않았다. 새의 희생 숫자는 계절별로 조금 차이를 보였다. 봄과 가을보다는 여름에 새의 희생이 집중되는 경향을 보였다. 노르웨이 자연연구소의 선임연구원으로 이번 연구를 이끈 로엘 마위 Roel May 박사는 “터빈 날개는 최고 시속 150마일까지 빠르게 회전하는데 그렇게 되면 날개 윤곽선이 잘 보이지 않는 모션 스미어 motion smear 현상이 나타난다 며 세 개의 회전날개 중 한 개를 검은색으로 칠한 이유는 모션 스미어 효과를 줄여 날개가 더 잘 보이게 하려는 것 이라고 설명했다. 새를 보호하는 방법은 이것 말고도 여러가지를 생각할 수 있다. 무엇보다 새가 주로 지나다는 길을 피해 발전기를 설치하는 방법이 있다. 새가 지나가는 동안엔 발전기 가동을 중단할 수도 있다. 새를 감지하면 자동적으로 발전기가 멈춰서도록 하는 기술을 채택할 수도 있다. 물론 가장 좋은 방법은 새가 없는 곳에 설치하는 것이다. 그러나 연구진은 시험 규모가 작긴 하지만 페인트칠도 특히 효과적으로 보인다고 밝혔다. 풍력 발전기가 새를 희생시키는 주범은 아니다. 미국의 경우 고양이나 고층건물 자동차에 희생되는 새보다 훨씬 적다. 2015년 한 학술지 Annual Review of Ecology Evolution and Systematic 에 발표된 연구 결과에 따르면 새의 넘버원 킬러는 고양이다. 매년 24억마리가 고양이한테 희생된다고 한다. 이어 고층건물이 2위로 6억마리 자동차가 2억마리다. 풍력 발전기는 전력선 충돌이나 감전사 통신탑 충돌보다도 훨씬 뒤처지는 50만마리 정도로 추정됐다. 그렇긴 해도 페인트칠 하나만으로 한 해 수십만마리의 새를 구할 수 있다면 망설일 이유가 없다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=028&aid=0002510600,https://imgnews.pstatic.net/image/028/2020/08/28/0002510600_001_20200828135007396.jpg?type=w647
20200828,IT과학,아이뉴스24,IPTV·케이블·위성방송에서도 EBS 온라인개학 본다,과기정통부 유료방송사와 협력 아이뉴스24 김문기 기자 IPTV와 케이블TV 위성방송을 통해서 EBS 온라인개학 서비스를 시청할 수 있다. 과학기술정보통신부 장관 최기영 는 코로나19 확산에 따라 원격수업을 받게되는 초·중등 학생들의 학습 편의성 제고를 위해 한국교육방송공사 EBS 온라인개학을 모든 유료방송서비스를 통해 오는 9월 11일까지 2주간 할 수 있도록 조치했다고 28일 발표했다. 사진 과기정통부 유료방송에 가입한 가구의 초·중등 학생들은 컴퓨터 노트북 외에 TV를 통해서도 온라인 특강을 볼 수 있다. 과기정통부 관계자는 코로나19로 인해 사상 초유의 온라인 개학이 이루어진 지난 4월에도 유료방송사와 협력해 유료방송을 통해 EBS 교육 콘텐츠를 제공할 수 있도록 지원한 바 있다 며 이번에도 유료방송사 및 EBS와의 긴밀한 협력과 약관 신고 수리 업무의 즉시처리 등 적극행정을 통해 모든 유료방송 가입자가 적기에 ‘EBS 온라인개학’을 시청할 수 있도록 지원하게 되었다 고 밝혔다. EBS는 오는 31일부터 9월 11일까지 2주간에 걸쳐 오전에는 정규 교육과정에 해당하는 교육 콘텐츠를 방영하며 오후에는 방과후 학습이 가능하도록 다양한 창의융합 콘텐츠를 제공할 계획이다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=031&aid=0000554701,https://imgnews.pstatic.net/image/031/2020/08/28/0000554701_001_20200828133008517.jpg?type=w647
20200828,IT과학,ZDNet Korea,펄어비스 검은사막모바일 9월 8일 대규모 업데이트,지디넷코리아 이도원 기자 펄어비스 대표 정경인 는 모바일 다중접속역할수행게임 MMORPG ‘검은사막 모바일’의 대규모 업데이트 ‘대양 위대한 항해’를 앞두고 소개 영상을 공개했다고 28일 밝혔다. 캠페인 영상에는 배우 이덕화가 출연해 검은사막 모바일 업데이트를 소개했다. 30초 분량의 영상에서 이덕화는 바다와 관련된 명언을 이야기하며 업데이트 일정을 공개했다. 펄어비스는 캠페인 영상 공개를 시작으로 대대적인 마케팅을 전개할 계획이다. 이용자는 대양 업데이트 후 광활한 바다에서 새로운 모험을 떠날 수 있다. 선박을 제작해 항해를 즐기며 선상 전투와 바다 낚시 등의 콘텐츠를 즐길 수 있다. ‘대양 위대한 항해’ 업데이트는 다음 달 8일 실시될 예정이며 사전 알림 이벤트를 진행한다. 이용자는 별도 사전 알림 신청 페이지를 통해 신청 가능하다. 대양 업데이트 사전 알림을 완료한 이용자는 총 3차에 걸쳐 태고등급 루트라곤 장신구 풀세트 태고등급 장비 선택 상자 등 보상을 받을 수 있다. 신규 서버 오픈을 기념해 역대급 보상 제공 내용이 담긴 영상도 공개했다. MC 모영순과 CM 에이든이 출연해 보상 내용을 설명하는 영상이다. 이용자는 신규 서버 오픈 후 달성하는 미션에 따라 태고장비 선택 상자 블랙펄 60레벨 캐릭터 생성권 등을 획득 가능하다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=092&aid=0002197672,https://imgnews.pstatic.net/image/092/2020/08/28/0002197672_001_20200828132514061.jpg?type=w647
20200828,IT과학,한국경제,한경 팩트체크 모더나 관련주 분류된 대화제약 …뉴클레오타이드 매출은 아직 없어,대화제약이 신종 코로나바이러스 감염증 코로나19 백신을 생산하고 있는 미국 제약사 모더나 관련주로 분류되면서 주가가 급격히 상승하고 있다. 대화제약 주가는 28일 오전 10시50분 현재 전날보다 14.93% 오른 2만400원에 거래되고 있다. 이 회사 주가는 지난 21일 1만4150원 이후 5거래일 만에 44.1%나 올랐다. 이 회사 주가가 오른 이유는 모더나의 코로나19 백신 생산 기대감 때문이다. 지난 26일 현지시간 CNN 등에 따르면 모더나는 이날 미국 질병관리센터 예방접종자문위원회 ACIP 회의에서가 회사가 개발한 코로나19 백신 후보 물질이 71세 이상 고령층에서 효과를 보였다고 밝혔다. 모더나는 메신저 리보핵산 mRNA 방식의 코로나19 백신을 개발 중이다. mRNA 방식의 백신은 코로나바이러스의 스파이크 단백질 정보를 몸안에 주입하면 면역 세포들이 이에 대항하는 항체를 만들어내는 것이다. RNA치료제나 백신 등을 생산하는데 필요한 재료는 뉴클레오시드다. 뉴클레오시드 열 개를 조합하면 뉴클레오타이드가 된다. 다시 뉴클레오타이드 열 개를 합치면 올리고뉴클레오타이드가 되는 방식이다. 에스티팜은 이런 재료를 모두 생산할 수 있는 기술과 설비를 갖고 있다. RNA 관련주로 분류되는 이유다. 파미셀은 이를 조합할 수 있는 설비나 기술은 없고 기본 재료인 뉴클레오시드를 생산할 수 있다. 진흥국 한국투자증권 연구원도 보고서에서 “현재 뉴클레오시드를 대량생산할 수 있는 회사는 파미셀이 유일하다”고 말했다. 보통 저순도 뉴클레오시드는 진단키트 등에 납품되고 고순도는 RNA치료제의 재로가 된다. 다만 대화제약은 뉴클레오시드와 관련한 매출은 없다. 이 회사는 반기 사업보고서에서 종속회사인 중앙연구소의 박영택 연구소장이 디뉴클레오시드폴리포스페이트 제조방법에 대한 특허를 갖고 있다고 명시했다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=015&aid=0004406193,https://imgnews.pstatic.net/image/015/2020/08/28/0004406193_001_20200828132504216.jpg?type=w647
20200828,IT과학,매일경제,플레로게임즈 캐주얼 신작 당신에게 고양이가 사전예약,사진 제공 플레로게임즈 플레로게임즈는 캐주얼 게임 당신에게 고양이가 개발사 라이크잇게임즈 출시를 앞두고 사전예약을 시작한다고 28일 밝혔다. 당신에게 고양이가는 아름다운 하늘섬에 여행 온 고양이들의 다채로운 모습을 관찰하고 서로 교감해 나가는 모바일 캐주얼 게임이다. 캐주얼 게임의 수준을 한층 높인 미려한 아트와 게임 전반에서 느껴지는 부드럽고 잔잔한 감성이 매력적인 작품으로 .구글 플레이와 애플 앱스토어를 통해 사전예약을 실시한다. 당신에게 고양이가는 수준 높은 그래픽과 창의적인 시도로 전세계 게이머의 주목을 받은 게임 마피아 리벤지 의 개발진을 주축으로 한 플레로게임즈의 신규 스튜디오 라이크잇 게임즈의 첫 타이틀이다. 김상민 플레로게임즈 이사는 당신에게 고양이가는 현실에 지친 사람들에게 따스한 위로와 포근한 휴식을 선물할 것 이라며 가까운 시일 내에 게임을 선 보일 수 있을 것 같다 고 말했다. 플레로게임즈는 당신에게 고양이가의 분위기와 감성을 엿볼 수 있는 티징 영상을 공식 유튜브에 공개했다. 해당 영상 속에는 현실과 판타지가 공존하는 신비로운 하늘섬의 전경과 함께 모닥불이나 벚꽃 나무 아래 등 다양한 장소에서 행복한 시간을 보내고 있는 고양이들의 모습이 담겼다.,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=009&aid=0004644316,https://imgnews.pstatic.net/image/009/2020/08/28/0004644316_001_20200828131904298.jpg?type=w647
