title,contents
삼성 韓통신장비 새 역사…미국서 역대최대 8조원 5G빅딜종합,디지털데일리 최민지기자 삼성전자가 한국통신장비 역사상 한 획을 그으며 비상 飛上 하고 있다. 삼성전자는 미국 1위 통신사 버라이즌에 8조원에 육박하는 5G 통신장비 수출 쾌거를 이뤘다. 한국 통신장비산업 역사상 최대규모다. 한때는 네트워크 사업부문 매각설까지 돌았던 아픈 손가락이었지만 이재용 부회장이 차세대 먹거리로 5G통신장비산업을 주목하면서 기지개를 켰다. 이제 삼성전자는 미국에 5G 깃발을 꽂고 잭팟을 터트리며 달라진 위상을 보여줬다. 7일 삼성전자는 종속회사인 삼성전자 미국법인 SEA 이 미국 통신사 버라이즌과 7조8982억원 66억4000만달러 규모 무선통신 솔루션 공급계약을 체결했다고 공시했다. 이번 계약으로 삼성전자는 버라이즌에 5G 통신장비를 포함한 네트워크 솔루션을 오는 2025년까지 5년간 공급하고 유지보수를 맡는다. 이번 계약은 삼성전자 연결 자산총액 10%에 해당한다. 지난해 삼성전자 네트워크 사업부 연간매출은 5억원정도로 추산되는데 이를 뛰어넘는 규모다.  삼성전자는 한국 5G 세계최초 상용화와 함께 28GHz 5G통신장비에 미리 대응해 경쟁력을 키워왔다. 지난해에도 미국 버라이즌에 28GHz 주파수 대역을 지원하는 5G 통합형 기지국을 공급한 바 있다. 품질 개선과 함께 생산성 확대를 꾀하면서 이번 빅딜을 성사시킬 수 있었다. 통신장비사업은 한 번 사업자로 선정되면 네트워크 상용화 및 운용 기간을 고려해 장기간 사업을 수행하는 특성을 지닌다. 다음 세대 네트워크로 변경할 때도 구축된 설비 등을 고려해 보통 기존 사업자와 협력을 이어간다. 기존에 설치된 장비를 모두 걷어내고 새로운 사업자 장비를 설치하면 비용 부담이 커지기 때문이다. 향후 삼성전자가 미국에서 5G 영토를 확대할 수 있는 이유다. 이번 수주를 통해 삼성전자는 미국 5G 핵심 사업자로 부상하는 동시에 글로벌 5G시장에서 보폭을 본격적으로 넓힐 것으로 예상된다. 삼성전자가 노키아를 제치고 화웨이와 에릭슨과 함께 3대 글로벌 통신장비 사업자로 굳힐 수 있다는 기대감도 감돈다. 여기에는 이재용 부회장 의지가 한몫했다. 앞서 2018년 삼성전자는 글로벌 통신장비 시장점유율 5%에 불과했다. 그러나 5G 시대에 들어서면서 삼성전자는 사뭇 달라졌다. 이 부회장은 지난 2018년 180조 투자계획을 발표하면서 3년간 25조원을 들여 4대 미래 성장사업을 육성하기로 했다. 동시에 5G 통신장비 영토 확대에 직접 나섰다. 미국과 중국을 비롯해 주요 국가들이 5G시장을 선점하기 위해 뛰어들고 통신장비시장이 새롭게 재편되는 상황이다. 여기에서 삼성전자가 두각을 드러내면 네트워크사업부문은 반도체에 필적할만한 또 다른 캐시카우 수익창출원 Cash Cow 로 부상할 수 있다는 가능성이 제기된다. 이 부회장은 일본 KDDI NTT도코모 등 주요 통신사 경영진을 만나 5G 협력방안을 테이블에 올렸다. 이에 KDDI 5G장비사 계약 결실을 맺을 수 있었다. 지난해 2월에는 삼성전자 화성사업장을 방문한 모하메드 빈 자이드 UAE 왕세자 6월 도이치텔레콤 최고경영자 CEO 팀 회트게스와도 5G 사업협력을 논의했다. 이 부회장은 인도 최대 통신기업 릴라이언스지오를 소유한 릴라이언스그룹 무케시 암바니 회장 자녀결혼식에도 초청받아 참석한 것으로 알려졌다. 삼성전자를 이번 수주를 기반으로 5G 점유율 확대를 도모할 것으로 전망된다. 삼성전자가 현재 5G장비를 수출한 곳은 한국을 비롯해 미국 캐나다 뉴질랜드다. 삼성전자는 미국 버라이즌 AT T 스프린트 등에 5G·4G 통신장비를 공급하고 있으며 뉴질랜드 스파크를 비롯해 일본 통신사 KDDI에서도 5G 장비 공급사로 삼성전자를 꼽았다. 캐나다 통신사 텔러스도 삼성전자를 5G 장비 공급사로 선정했다. 캐나다 비디오트론과도 5G장비사업 수주계약을 맺었다. 화웨이 장비를 전면 금지하기로 한 영국도 삼성전자 5G 장비를 검토하고 있다. 시장조사기관 IHS 조사결과에 따르면 지난해 과학기술정보통신부에 따르면 시장조사기관 IHS 조사결과 지난해 글로벌 5G 통신장비 점유율은 화웨이 26.18% 에릭슨 23.41% 삼성전자 23.33% 노키아 16.64% ZTE 7.53%로 나타났다. 삼성전자는 5G 글로벌 시장 점유율 20%를 목표로 한다. 삼성전자는 “오랜 파트너인 버라이즌과 차세대 네트워크 진화를 위한 협력을 확대하는데 대해 기쁘게 생각한다”며 “이번 전략적인 장기 파트너십을 통해 삼성은 버라이즌 고객에게 향상된 모바일 경험을 제공하기 위한 5G 혁신을 지속하겠다”고 말했다. 이어 “삼성은 초고주파 mmWave ·저주파 sub 6 ·가상화 RAN 솔루션 기술 분야를 개척해왔으며 칩셋부터 단말 네트워크장비까지 종합 5G솔루션 엔드투엔드 End to End 을 제공하는 5G 선도업체”라며 “삼성은 5G 가능성을 실현하고 확대하는데 혁신적인 네트워크 기술을 지속 선보일 것”이라고 덧붙였다.
초격차 전략 통했다…5G 잭팟 터진 삼성,한국경제TV 이지효 기자 앵커 삼성전자가 미국 최대 이동통신사업자인 버라이즌과 8조원 규모의 5G 이동통신장비 공급 계약을 체결했습니다.반도체에 이어 5G에 이르기까지 이재용 부회장이 강조했던 초격차 전략이 빛을 발히고 있다는 평가가 나옵니다.보도에 이지효 기자입니다. 기자 새롭게 열리는 5G 시장에서 도전자의 자세로 경쟁력을 키워야 한다 2019년 1월 5G 네트워크 통신장비 가동식 이재용 삼성전자 부회장의 다짐은 이제 현실이 됐습니다.삼성전자가 미국 최대 이동통신사인 버라이즌과 8조 원 규모의 5G 이동통신장비 공급계약을 맺은 겁니다.중국 화웨이가 사실상 배제된 상황에서 버라이즌의 새 파트너로 삼성전자와 함께 노키아 에릭슨이 거론됐던 상황.세계 최대 5G 시장인 미국에서 인정받게 되면서 삼성전자는 13.2%에 불과했던 점유율을 한층 끌어올릴 수 있게 됐습니다. 인터뷰 노근창 현대차증권 리서치센터장 5G 기지국이라는 게 기술 난이도가 높고 코어 기술과 연동되기 때문에 삼성의 SOC 시스템 반도체와도 시너지 효과가 있을 수 있습니다. 상당히 의미있는 계약이기는 한데 삼성전자 주가보다는 국내 협력사들한테 상당히 우호적일 것 같습니다. 코로나19로 고전을 면치 못했던 중소 협력업체들에게도 새로운 기회가 될 것이란 의미입니다.업계에서는 이 부회장이 직접 5G 사업 을 차세대 먹거리로 점찍으면서 2018년부터 본격적으로 기술 개발에 나선 것이 주효했다고 평가합니다.실제로 이 부회장은 5G를 비롯한 4대 미래성장 사업 에 3년간 25조원을 투자하겠다는 의지를 밝힌 바 있습니다.지난해에는 삼성리서치 산하에 차세대 통신 연구센터를 설립하고 5G 경쟁력을 강화하는 동시에 10년 앞서 6G 준비에 들어갔습니다.5G를 필두로 한 첨단 통신시장에서도 삼성이 초격차 를 이어가면서 이건희 회장의 반도체 에 필적하는 이재용 시대를 대표하는 사업이 될 것이라는 기대감이 나옵니다.한국경제TV 이지효입니다.
이재용 ‘5G 세일즈’ 결실 봤다… 美 통신사서 8조 수주 ‘잭팟’,버라이즌과 최대 규모 장비 계약화웨이 제재 반사이익… 시장 확장李 차세대 먹거리 육성 전략 성과 삼성전자가 미국 최대 이동통신사업자인 ‘버라이즌’과 한국 통신장비산업 역사상 최대인 8조원 규모의 5세대 통신 5G 장비 공급계약을 맺으며 미국 5G 시장에 본격 진출한다. 이재용 삼성전자 부회장의 차세대 먹거리 육성 전략이 성과를 냈다는 평가가 나온다. 삼성전자는 버라이즌과 7조9000억원 약 66억4000만달러 규모의 네트워크 장비 장기 공급계약을 맺었다고 7일 공시했다. 버라이즌은 미국 1위 통신사업자이자 이동통신 매출 기준 세계 1위 통신사업자다. 삼성전자는 이번 계약으로 버라이즌에 5G 이동통신 장비를 포함한 네트워크 솔루션을 5년간 공급하고 설치 유지보수를 하게 된다. 역대 한국 통신장비 분야 단일 수출 계약 중 최대 규모로 삼성전자 지난해 매출의 3.43%에 해당한다. 이에 따라 10% 초중반을 유지해온 삼성전자의 5G 장비 시장 점유율도 크게 오를 것이란 전망도 나온다. 업계에서는 세계 통신장비 시장 점유율 1위를 차지하고 있는 중국 화웨이가 미국 시장에서 배제되면서 삼성전자가 그 빈자리를 파고들며 존재감을 과시할 것으로 보고 있다. 이번 수주는 코로나19 여파로 전자제품 수출 감소로 힘든 시기를 겪던 많은 중소 협력사들의 매출 확대와 고용 창출에도 기여할 것으로 보인다. 삼성전자는 국내 중소 장비부품회사 86개사와 협력해 네트워크 제품을 제조하고 있다. 5G 장비는 국내 부품 비중이 40∼60%에 달한다. 삼성전자 내부에서는 5G를 차세대 먹거리로 적극 육성해온 이 부회장의 의지가 버라이즌 수주로 이어진 것이라는 평가가 나온다. 이병철 선대 회장이나 이건희 회장이 주도했던 반도체와 달리 5G는 이 부회장의 의지와 노력으로 결실을 본 사업분야라는 것이다. 이 부회장은 2018년 ‘180조원 투자계획’을 발표하며 5G를 4대 미래성장 사업 중 하나로 지정해 집중 투자해왔다. 또 미국 유럽 등 글로벌 ICT 업계 리더들과 교류하며 5G 장비 마케팅을 지원하기도 했다. 이번 계약을 앞두고도 버라이즌 최고경영자 CEO 인 한스 베스트베리와 수차례 화상통화를 하며 직접 영업에 가담했던 것으로 전해졌다. 지난해 베스트베리가 한국을 방문했을 때도 긴밀하게 사업 협력을 논의했다고 한다.
삼성전자 ‘8조 수주’로 美 5G 시장 본격 진출…의미는,삼성전자가 세계 1위 통신사업자 버라이즌으로부터 8조 원 규모의 5G 장비 계약을 따내며 미국 5G 시장에 본격 진출하게 됐습니다. 추가 수주에 대한 기대감도 커지고 있는데 이번 계약이 어떤 의미를 갖는지 김동우 기자와 이야기하겠습니다. 이번 수주가 도대체 어느 정도 의미가 있는 건가요 이번 계약으로 삼성전자는 5년간 미국 버라이즌에 5G 이동통신 장비를 공급하고 유지보수까지 맡게 되는데요.가장 주목할 점은 버라이즌이 미국 1위 통신사이자 세계 매출 기준 1위 사업자라는 겁니다.삼성전자가 미국 시장 진출 20여년만에 업계에서 핵심 장비 공급자로 인정받았다는데 의미가 있습니다.앞서 삼성전자는 미국 AT T와 스프린트 등 사업자와도 5G 공급계약을 체결하기도 했는데요.이에 따라 유럽과 인도 등 다른 지역에서도 추가 수주 가능성이 커졌다고 분석됩니다.그간 통신 장비 시장에서의 삼성의 존재감은 미미했었잖아요 맞습니다.올해 1분기 삼성전자의 글로벌 5G 기지국 점유율은 13.2%로 화웨이와 에릭슨 노키아에 이어 4위 수준이었습니다.이런 가운데 글로벌 1위 사업자가 선택한 장비 공급사라는 점에서 추가 수주 기대감이 큰거고요.특히 미·중 무역 분쟁으로 미국 통신사들이 세계 1위 통신장비사인 화웨이의 장비를 배제하고 있기 때문에 점유율 확대는 더 가속화될 것으로 보입니다.미국에 이어 영국과 캐나다 인도 등도 자국 5G 기지국 사업에서 화웨이를 배제하겠다 밝히고 있는 상황입니다.이 밖에도 삼성전자는 최근 5G 장비뿐만 아니라 반도체와 가전 부문에서도 판매 호조를 보이고 있어 이번 3분기 실적 기대감도 커지고 있습니다.삼성전자 소식은 여기까지 알아보도록 하고요. 대표적인 경제단체인 대한상공회의소의 박용만 회장 임기가 내년 3월 종료되는데 차기 회장을 누구로 할지 거론되고 있는 후보가 있다고요 네 차기 회장 후보로 최태원 SK그룹 회장이 거론되고 있습니다.재계에 따르면 박용만 회장은 최근 최 회장에게 차기 회장직을 맡아 달라고 요청한 것으로 알려졌습니다.대한상의 회장은 구성원들의 합의로 추대하는 것이 관례로 임기는 3년이고 연임이 가능한데요.박 회장은 지난 2013년 7월 손경식 CJ그룹 회장이 중도 퇴임하면서 임기를 시작해 이미 연임도 한차례 했습니다.이에 대해 대한상의와 SK측 모두 아직 검토된 바 없다 며 조심스러운 모습인데요.대한상의 후임 회장은 내년 2월 총회에서 결정됩니다.
“화웨이 보고있나” ...삼성 버라이즌에 8조 5G 장비 공급,美 제재로 화웨이 주춤한 사이… 삼성은 연이은 글로벌 계약 삼성전자가 5G 5세대 이동통신 장비 시장에서 8조원짜리 ‘잭팟‘을 터트렸다. 한국 통신 장비 산업 역사상 단일 계약으론 최대 규모다.7일 삼성전자는 미국 통신업계 1위이자 세계 1위 매출 기준 통신 사업자인 버라이즌과 7조8983억원 규모의 네트워크 장비 공급 계약을 체결했다고 밝혔다.삼성전자 수원 디지털시티에 구축되어 있는 5G 기지국 모습. 삼성전자										이번 계약으로 삼성전자는 버라이즌에 5G 통신 장비를 2025년 12월까지 5년간 공급한다. 1999년 미국 통신 장비 시장에 진출한 삼성전자가 21년 만에 미국 최대 통신사의 주요 장비 공급자로 자리매김한 것이다. 통신 장비 업계에서는 중국의 화웨이가 미국의 제재로 주춤한 사이 삼성전자가 화웨이의 빈자리를 차지할 수 있을지 주목하고 있다.미국 시장 통신 장비 공급자							현재 전 세계는 5G 통신망 구축에 한창이다. 미국은 지난달 군사용 주파수인 3.5GHz 대역을 민간 기업이 5G망에 사용하도록 허용하고 주파수 경매를 마쳤다. 미국 일부 도시에 속도가 빠른 대신 전파 도달 범위가 짧은 28GHz 5G망을 구축한 데 이어 앞으로 속도가 느린 대신 전파 도달 범위가 넓은 3.5GHz 5G망이 더 넓게 깔리는 것이다.이재용 삼성전자 부회장이 지난 7월 삼성전자 수원사업장에 위치한 C랩 갤러리 를 찾아 사내 스타트업들의 제품과 기술을 살펴보고 있다. 삼성전자										미국은 세계 기지국 투자의 20 25%를 차지하는 핵심 시장이다. 규모가 약 2500억달러 약 297조원 다. 통신 장비 업계에서는 삼성전자가 이번 계약 체결로 추후 5G 장비 수주에서도 유리한 고지에 올라섰다고 본다. 이번 계약 수주는 버라이즌이 앞으로 투자할 5G 망 구축의 일부지만 삼성전자가 미국 최대 통신사업자의 검증을 통과함으로써 기술과 보안 측면에서 신뢰도를 인정받았다는 분석이다. 업계에서는 버라이즌이 에릭슨에 전체 5G 투자 물량의 50% 정도를 주고 나머지를 삼성전자와 노키아가 나눠 가질 것으로 본다.삼성전자는 최근 다양한 국가에서 5G 장비 공급 계약을 따내고 있다. 작년 7월엔 미국 스프린트에 5G 장비를 공급했고 올 3월엔 미국의 AT T와 일본의 KDDI에 5G 장비를 팔았다. 작년 12월엔 캐나다의 비디오트론 올 2월엔 미국의 US셀룰러 올 3월엔 뉴질랜드의 스파크 등과도 공급 계약을 맺었다. 지난 6월엔 캐나다 주요 이동통신사인 텔러스의 5G 장비 공급사로 선정됐다. 미국 화웨이 제재로 반사 이익							삼성전자 통신 장비 부문은 미국의 제재를 받는 화웨이 반사 이익을 보고 있다. 미국은 화웨이 통신 장비가 보안 문제가 있다며 해외 각국에 화웨이 장비를 사용하지 말라고 압박하고 있다. 마이크 폼페이오 미국 국무장관은 작년 12월 정치 전문 매체인 폴리티코에 “삼성전자나 에릭슨 노키아 등이 고품질과 가격 경쟁력을 갖춘 5G 장비를 생산하고 있다”며 화웨이 장비 대신 삼성 장비를 사용하라고 기고했다. 미국의 압박은 효과를 발휘해 캐나다 호주 인도 등은 5G 장비 업체 선정에서 화웨이를 배제했다.시장조사업체 델오로에 따르면 올 1분기 화웨이는 전 세계 5G 기지국 시장에서 점유율 35.7%를 차지하며 1위를 유지하고 있다. 2위는 24.6%인 에릭슨 3위는 15.8%의 노키아다. 삼성전자는 13.2%로 4위다. 업계에서는 현재 화웨이가 중국 내 5G망 구축으로 높은 점유율을 차지하고 있지만 미국의 제재로 세계 각국에서 차츰 외면받으며 점유율이 하락할 것으로 본다. 시장조사업체 GSMA인텔리전스에 따르면 앞으로 5G 개통을 앞둔 곳은 39국 79개 통신사다. 이미 5G 서비스를 시작한 곳보다 많다.										삼성전자의 5G 장비 사업 확대는 국내 통신 장비 시장 활성화에 기여한다. 삼성전자는 국내 중소 장비 부품 회사 86곳과 협력해 네트워크 제품을 제조하고 있다. 삼성 5G 장비는 국내 부품 비율이 40 60% 정도다. 삼성전자의 5G 장비 수주가 많아질수록 국내 통신 장비 업체들의 매출이 늘어나는 것이다. 이승웅 하이투자증권 연구원은 “삼성전자가 미국 통신 설비 투자의 60 70%를 차지하는 버라이즌과 AT T를 고객사로 확보해 북미 시장 점유율 확대로 이어질 것”이라며 “이는 국내 통신 장비 업체에도 수혜가 될 것”이라고 했다.삼성전자는 “이번 수주 성공 배경엔 이재용 삼성전자 부회장의 전략이 있었다”고 말했다. 이 부회장은 2018년 8월 180조 투자 계획을 밝히며 AI 인공지능 전장용 반도체 바이오 5G를 ‘4대 미래 성장사업‘으로 지정했다. 그는 5G 사업 전담팀을 만들고 연구·개발과 마케팅 인적 네트워크를 활용한 영업까지 직접 챙기며 첨단 통신 장비 사업을 반도체 사업에 필적하는 ‘플래그십 전락 사업‘으로 육성 중이다. 작년엔 한국을 방문한 한스 베스트베리 버라이즌 CEO와 만나 사업 협력을 논의했고 이번 계약을 앞두고 여러 차례 화상 통화를 했다.
5G 통신장비 3강체제 삼성전자 반격에 ‘꿈틀’,디지털데일리 권하영기자 삼성전자가 미국 통신장비 시장에서 8조원 수주 잭팟을 터뜨렸다. 국내 통신장비산업 역사상 최대 규모여서 업계도 술렁인다. 삼성전자로서는 세계 최초 5G 상용화를 주도한 경험이 먹혔고 동시에 미국의 화웨이 제재로 빈자리를 꿰찬 영향도 무시할 수 없다. 미·중 갈등 장기화 국면에서 5G라는 새로운 기회를 맞은 통신장비 시장에 전운이 감돈다. 전통적인 화웨이·에릭슨·노키아 삼강구도는 흔들리고 삼성전자가 빈틈을 노리고 있다. 7일 업계에 따르면 삼성전자는 미국 최대 통신사 버라이즌과 7조9000억원 수출계약을 체결했다. 앞으로 5년간 5G 장비를 비롯한 네트워크 솔루션을 공급하는 내용이다. 앞서 삼성전자는 2018년 미국 4대 통신사 중 버라이즌·AT T·스프린트 등 3사와 5G 장비 계약을 체결한 바 있다. 이번에는 8조원에 육박하는 대규모 수주 성과다. 미국은 약 300조원이 오가는 세계 최대 이동통신 시장으로 특히 전체 기지국 투자의 20 25%를 차지하는 핵심 장비 시장이다. 최근 미국 연방통신위원회 FCC 가 민간 통신사업자들에 3.5㎓ 주파수 경매를 완료했고 조만간 추가 할당도 계속 예정돼 있다. 버라이즌을 시작으로 주요 통신사들의 5G 투자 확대가 본격화될 전망이다. 삼성전자는 이번 수출계약으로 향후 미국 5G 장비 시장 공략에 유리한 고지를 점했다. 특히 미국이 오랜 기간 반 反 화웨이 정책을 펴고 있는 만큼 나머지 장비사들이 북미 시장을 중심으로 반사이익을 꾀할 수 있다. 업계는 사실상 화웨이를 배제한 상황에서 주로 에릭슨과 노키아 장비를 써온 버라이즌이 이번에는 삼성전자에 길을 좀 더 열어준 것으로 보고 있다. 통신장비 사업은 계약 규모가 크고 수년씩 이뤄지는 데다 호환성이 요구되기 때문에 한번 기회를 잡으면 장기적인 모멘텀을 가져갈 수 있다. 글로벌 시장구도는 변화가 예상된다. 일단 대형 수주를 따낸 삼성전자의 상승세가 점쳐진다. 시장조사기관 델오로에 따르면 올해 1분기 삼성전자의 5G 장비 점유율은 13.2%다. 화웨이 35.7% ·에릭슨 24.6% 에 이어 노키아 15.8% 와 3위를 다투고 있다. 2018년만 해도 점유율 5%에 불과했던 삼성전자는 작년 세계 최초 5G 상용화를 주도하면서 급성장한 이후 줄곧 두자릿수를 지키고 있다. 시장조사기관에 따라 노키아와 엎치락뒤치락 중인 만큼 이번에는 명실상부 3위 자리를 굳힐 수 있을지가 관건이다. 화웨이는 미국의 견제에도 1위를 굳건히 지키는 중이다. 트럼프 정부는 지난달 17일 현지시각 화웨이 계열 38개사에 대한 대규모 추가 제재를 발표하는 등 압박 수위를 최대로 높이고 있다. 하지만 유럽에서는 오히려 반화웨이 전선에서 탈피하는 움직임이 커진다. 독일·스위스·네덜란드·노르웨이 등이 화웨이의 5G망 구축을 허용했고 프랑스 정부도 최근 화웨이 장비를 배제하지 않겠다는 입장을 공식적으로 밝혔다. 미국의 봉쇄 작전에도 불구 화웨이는 올해 2월 이미 전세계 5G 상용계약을 100건 가까이 체결했다. 화웨이 내 통신장비 사업을 이끄는 캐리어비즈니스사업부는 올 상반기 매출 1596억위안 한화 27조3000억원 으로 전년보다 9% 성장을 달성했다. 지난 6월에는 5G 장비로 국제 보안 CC 인증을 획득하면서 보안 우려까지 씻어냈다. 에릭슨도 발 빠르게 움직이고 있다. 화웨이에 이은 세계 2위 통신장비 업체인 만큼 추격의 고삐를 마련하고 있다는 분석이다. 에릭슨은 지난달 12일 기준 텔레콤 슬로베니아를 기점으로 전 세계 5G 상용계약 100건을 돌파했다. 이 중 공개적으로 발표된 계약은 58건이다. 한국 통신3사를 비롯해 북미지역 4개 사업자 일본 KDDI와 소프트뱅크 유럽과 호주의 다수 통신사들이 에릭슨 5G를 채택하고 있다. 노키아의 경우 경영난이 발목을 잡고 있다. 지난해 10월 보유 현금을 늘리기 위해 배당 지급을 중단한 데 이어 최근 최고경영자를 교체하고 5G 인력을 제외한 구조조정에까지 나섰다. 블룸버그통신 등 외신에 따르면 자산 매각과 합병설도 끊임 없이 나온다. 최근 5G 위주의 통신장비 시장 변화에 제때 대응하지 못했다는 평가를 받고 있는 만큼 삼성전자와의 순위 역전 가능성도 제기되고 있다. 올해 하반기에는 코로나19 영향으로 미뤄졌던 일부 5G망 투자가 재개되면서 통신장비 시장이 본격적인 기지개를 펼 전망이다. 지난 상반기엔 예상치 못한 코로나19 확산으로 5G 투자가 주춤했다면 코로나19가 장기화된 이후에는 오히려 전세계 트래픽 급증으로 5G 조기 투자 필요성이 커지고 있다. 미국에 이어 프랑스·스페인·포르투갈 등 상반기 주파수 경매를 미룬 유럽 국가들도 일정을 재조율할 것으로 보인다.
이재용 미래사업 세일즈… 삼성 5G 글로벌 영토 넓힌다,美버라이즌에 8조원 장비 공급삼성전자가 미국 버라이즌의 5세대 5G 통신 네트워크 장비 계약을 따냈다. 이재용 삼성전자 부회장은 이번 계약을 성공시키기 위해 한스 베스트베리 버라이즌 최고경영자 CEO 와 수차례 화상 통화를 하며 지원에 나선 것으로 알려졌다. 사진은 2018년 평택사업장 건설 현장을 살펴보는 모습. 동아일보DB“5세대 5G 통신장비 시장에서 확실한 리더십을 확보했다.” 삼성전자가 미국 1위 통신사업자 버라이즌과 8조 원에 이르는 대형 통신장비 계약을 맺자 7일 국내 전자·통신업계에서는 이 같은 평가가 나왔다. 그도 그럴 것이 한국은 2018년 세계 최초로 5G 상용화에 성공하는 등 통신기술 선진국으로 꼽히지만 유독 통신장비 시장에서 기업들의 활약은 미비했다. 4세대 4G 가 주를 이뤘던 2019년에 삼성전자 이동통신장비 시장점유율은 5위 약 8% 에 머물렀다. 5G 시장만 보면 시장점유율은 16.6%로 늘어나지만 화웨이 32.6% 에릭슨 24.5% 노키아 18.3% 에 이어 여전히 4위다. 그래서 업계는 이번 버라이즌과의 계약을 놓고 기록적 금액뿐만 아니라 버라이즌이 갖고 있는 상징성에 주목하고 있다. 버라이즌은 세계 최대 이동통신서비스 시장으로 규모가 약 300조 원에 달하는 미국 1위 사업자다. 통신장비는 사회 인프라적 성격이 짙고 한 번 수주하면 10년 이상 유지되기 때문에 양 기업의 신뢰관계가 무엇보다 중요하다. 이 때문에 ‘수주 이력’이 공급자를 판단하는 핵심 기준이다. 재계 관계자는 “삼성전자는 5G 선진 시장으로 꼽히는 한미일 주요 통신사뿐만 아니라 캐나다 호주 등 글로벌 통신사와 네트워크 장비 수주 이력을 꾸준히 쌓아오고 있다”며 “글로벌 5G 시장 영토를 넓히고 있는 삼성전자가 세계 1위 버라이즌과 계약한 건 초대형 금액 이상의 성과”라고 말했다. 통신업계는 2018년 5G를 인공지능 AI 바이오 전장용 반도체 등과 함께 ‘4대 미래성장사업’으로 지정하고 집중 투자를 이어오고 있는 삼성전자가 ‘글로벌 5G 영토’를 넓힐 수 있는 절호의 기회를 잡았다고 평가한다. 신종 코로나바이러스 감염증 코로나19 사태로 언택트 비대면 경제가 확산되면서 통신 네트워크 장비 투자의 중요성이 높아지자 많은 국가가 5G 통신 전환을 서두르고 있기 때문이다. 마침 미중 무역 갈등이 심화되고 있어 더 큰 기회가 생기고 있다. 미국 주요 통신사는 4G 통신장비까지도 보안을 이유로 화웨이 등 중국 장비를 쓰지 않았지만 캐나다 호주 뉴질랜드 등 미국의 우방국 상당수는 화웨이 장비를 썼다. 미국의 반 反 화웨이 기류에 이들 국가가 동참하고 있어 삼성이 뛰어들 틈이 생긴 것이다. 실제로 6월 삼성전자는 캐나다 3대 이동통신 사업자인 텔러스의 5G 이동통신장비 공급사로 선정됐는데 이 기업은 그동안 중국 화웨이의 4G 이동통신 장비를 100% 사용해 오다가 5G 공급사 선정 과정에서 화웨이를 배제했다. 통신업계 관계자는 “미국이 중국 통신장비의 미국 내 판매를 사실상 ‘봉쇄’하고 유럽 국가가 하나둘씩 이에 동참하자 글로벌 5G 통신장비 시장을 두고 경쟁을 벌이고 있는 삼성전자에 긍정적인 영향을 줄 수 있다”며 “삼성전자의 수주가 확대될수록 국내 중소 협력사의 매출 확대와 고용 창출에도 기여할 것으로 기대된다”고 말했다. 재계는 이번 버라이즌과의 계약을 두고 이재용 삼성전자 부회장의 ‘혁신 투자’가 결실을 맺었다고 평가했다. 이 부회장은 지난해 한국을 방문한 한스 베스트베리 버라이즌 최고경영자 CEO 와 만나 사업 협력을 논의했고 이 계약을 앞두고도 여러 차례 화상통화를 하며 적극적으로 영업에 나선 것으로 알려졌다. 삼성전자 측은 “오랜 사업적 파트너인 버라이즌과 차세대 네트워크 진화를 위한 협력을 확대하게 돼 기쁘게 생각한다”며 “버라이즌 고객들에게 향상된 모바일 경험을 제공하기 위한 5G 혁신을 지속해 나갈 것”이라고 밝혔다.
